subj_id,leftright,politicalinterest,politicalparticipation,TIPI_extraversion,TIPI_agreeableness,TIPI_conscientiousness,TIPI_emotionalstability,TIPI_openness,age,female,education,question,net_stats,word_count,giant component,k avg,clustering,density,entropy,disssortativity,k std
4199,1.0,2.0,0.5,6.0,3.0,4.5,4.0,6.0,49.0,0.0,3,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",6,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
4205,0.0,1.0,0.0,3.5,5.5,3.0,2.5,4.0,35.0,1.0,1,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",5,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4207,4.0,2.0,0.0,2.0,4.0,4.5,2.5,5.0,50.0,0.0,3,V161078_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",8,1.0,1.6,0.0,0.4,0.6378723516343402,0.6666666666666666,0.8944271909999159
4209,1.0,2.0,0.5,3.0,7.0,6.5,2.5,5.5,26.0,1.0,3,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",8,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
4213,2.0,2.0,0.5,3.0,5.0,6.0,2.0,6.5,38.0,1.0,1,V161078_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",12,0.75,1.0,0.0,0.3333333333333333,0.8123743703410189,1.0,0.816496580927726
4216,3.0,2.0,0.0,3.5,5.5,5.0,3.0,4.5,32.0,0.0,1,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",5,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4217,1.0,2.0,0.0,5.0,4.5,3.5,4.5,5.5,30.0,1.0,2,V161078_stats,"{'node_count': 6, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.5, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5163977794943223, 'entropy': 0.38289400293653997, 'density': 0.26666666666666666}",12,0.5,1.3333333333333333,0.0,0.26666666666666666,0.38289400293653997,1.0,0.5163977794943223
4218,3.0,2.0,0.0,4.0,5.0,5.5,2.0,5.5,39.0,1.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",3,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4219,3.0,,0.0,,,,,,70.0,1.0,2,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",7,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
4220,0.0,3.0,0.5,6.0,7.0,6.0,2.5,6.5,47.0,1.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",5,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4222,2.0,2.0,0.5,6.0,5.0,5.0,4.5,4.5,61.0,1.0,2,V161078_stats,"{'node_count': 5, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.6, 'disssortativity': 0.4999999999999998, 'k avg': 1.2, 'k std': 0.44721359549995804, 'entropy': 0.3358968393604847, 'density': 0.3}",10,0.6,1.2,0.0,0.3,0.3358968393604847,0.4999999999999998,0.44721359549995804
4227,3.0,3.0,0.0,4.5,4.5,5.5,3.0,6.0,55.0,0.0,3,V161078_stats,"{'node_count': 8, 'edge_count': 7, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.5866666666666661, 'k avg': 1.75, 'k std': 1.164964745021435, 'entropy': 0.554287498166492, 'density': 0.25}",6,1.0,1.75,0.0,0.25,0.554287498166492,0.5866666666666661,1.164964745021435
4231,1.0,2.0,0.0,3.0,6.5,6.5,2.5,4.5,43.0,1.0,3,V161078_stats,"{'node_count': 6, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.3333333333333333, 'disssortativity': 0.4999999999999998, 'k avg': 1.0, 'k std': 0.6324555320336759, 'entropy': 0.5218811676159854, 'density': 0.2}",12,0.3333333333333333,1.0,0.0,0.2,0.5218811676159854,0.4999999999999998,0.6324555320336759
4236,3.0,,0.0,,,,,,56.0,0.0,2,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",4,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4238,6.0,2.0,0.0,4.0,6.0,5.5,2.0,5.5,33.0,1.0,3,V161078_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.49999999999999944, 'k avg': 1.7142857142857142, 'k std': 1.1126972805283735, 'entropy': 0.528268450675938, 'density': 0.2857142857142857}",9,1.0,1.7142857142857142,0.0,0.2857142857142857,0.528268450675938,0.49999999999999944,1.1126972805283735
4240,0.0,,0.0,,,,,,31.0,0.0,3,V161078_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666677, 'k avg': 1.6666666666666667, 'k std': 1.0327955589886446, 'entropy': 0.38289400293653997, 'density': 0.3333333333333333}",11,1.0,1.6666666666666667,0.0,0.3333333333333333,0.38289400293653997,0.6666666666666677,1.0327955589886446
4244,6.0,,0.0,,,,,,66.0,1.0,1,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",6,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4245,0.0,,0.0,,,,,,66.0,0.0,3,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.5, 'k std': 1.0, 'entropy': 0.4393743703526205, 'density': 0.5}",8,1.0,1.5,0.0,0.5,0.4393743703526205,1.0,1.0
4247,0.0,1.0,0.5,3.0,6.5,5.5,2.0,5.0,64.0,1.0,3,V161078_stats,"{'node_count': 5, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.8, 'disssortativity': 1.0, 'k avg': 1.2, 'k std': 1.0954451150103324, 'entropy': 0.6378723516343402, 'density': 0.3}",9,0.8,1.2,0.0,0.3,0.6378723516343402,1.0,1.0954451150103324
4250,1.0,2.0,0.5,4.0,4.5,4.5,1.5,5.0,45.0,1.0,3,V161078_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",3,1.0,1.0,0.0,1.0,0.0,-1.0,0.0
4251,0.0,3.0,0.0,4.0,4.0,5.0,4.5,4.0,59.0,0.0,3,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",7,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
4252,3.0,1.0,0.5,4.0,6.0,5.0,2.0,5.0,56.0,1.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",4,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4254,2.0,2.0,0.0,4.0,5.0,5.0,2.5,6.0,42.0,0.0,2,V161078_stats,"{'node_count': 5, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.6, 'disssortativity': 1.0, 'k avg': 0.8, 'k std': 0.8366600265340756, 'entropy': 0.7081187730841113, 'density': 0.2}",12,0.6,0.8,0.0,0.2,0.7081187730841113,1.0,0.8366600265340756
4255,3.0,,0.0,,,,,,,,3,V161078_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",8,0.75,1.0,0.0,0.3333333333333333,0.8123743703410189,1.0,0.816496580927726
4258,0.0,2.0,0.0,4.0,6.0,6.0,1.5,4.0,63.0,0.0,1,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0.5000000000000008, 'k avg': 1.3333333333333333, 'k std': 1.5275252316519468, 'entropy': 0.6853314789615864, 'density': 0.6666666666666666}",9,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.6853314789615864,0.5000000000000008,1.5275252316519468
4264,3.0,1.0,0.0,3.5,5.0,6.0,2.5,6.0,49.0,0.0,2,V161078_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",9,1.0,1.6,0.0,0.4,0.6378723516343402,0.6666666666666666,0.8944271909999159
4266,3.0,2.0,0.0,5.5,4.5,5.0,3.0,5.0,23.0,1.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",3,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4271,0.0,3.0,0.5,6.0,4.5,6.0,3.5,5.0,43.0,0.0,2,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",6,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
4272,5.0,2.0,0.0,3.0,6.0,4.5,2.5,5.5,35.0,0.0,3,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.5, 'k std': 1.0, 'entropy': 0.4393743703526205, 'density': 0.5}",7,1.0,1.5,0.0,0.5,0.4393743703526205,1.0,1.0
4276,2.0,2.0,0.5,4.5,5.0,5.0,3.0,5.5,89.0,0.0,3,V161078_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",6,1.0,1.0,0.0,1.0,0.0,-1.0,0.0
4279,1.0,2.0,0.0,3.5,5.5,6.5,3.5,4.5,44.0,1.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",5,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4280,3.0,2.0,0.0,2.5,3.5,6.0,2.5,4.5,,1.0,3,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",13,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
4284,2.0,2.0,0.5,3.0,6.0,5.5,2.5,5.5,58.0,1.0,3,V161078_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",7,1.0,1.6,0.0,0.4,0.6378723516343402,0.6666666666666666,0.8944271909999159
4289,4.0,1.0,0.0,3.0,4.5,2.5,4.5,3.0,70.0,0.0,2,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.5, 'k std': 1.0, 'entropy': 0.4393743703526205, 'density': 0.5}",10,1.0,1.5,0.0,0.5,0.4393743703526205,1.0,1.0
4292,0.0,0.0,0.5,6.5,5.5,5.5,3.5,5.5,67.0,0.0,2,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",3,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4295,2.0,0.0,0.0,3.5,7.0,5.0,1.0,5.0,68.0,1.0,2,V161078_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",5,0.75,1.0,0.0,0.3333333333333333,0.8123743703410189,1.0,0.816496580927726
4298,3.0,2.0,0.0,5.0,4.0,5.5,4.0,5.0,46.0,0.0,2,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",5,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4299,3.0,0.0,0.0,3.5,5.0,7.0,4.5,3.5,58.0,0.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",4,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4302,1.0,2.0,0.5,4.5,5.5,5.5,1.5,5.5,19.0,0.0,2,V161078_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.19999999999999687, 'k avg': 1.7142857142857142, 'k std': 0.48795003647426666, 'entropy': 0.3306968553491757, 'density': 0.2857142857142857}",9,1.0,1.7142857142857142,0.0,0.2857142857142857,0.3306968553491757,0.19999999999999687,0.48795003647426666
4319,3.0,3.0,0.0,7.0,3.0,6.5,5.5,5.0,34.0,0.0,2,V161078_stats,"{'node_count': 5, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.4, 'disssortativity': 0.4999999999999998, 'k avg': 1.2, 'k std': 0.4472135954999579, 'entropy': 0.3358968393604847, 'density': 0.3}",8,0.4,1.2,0.0,0.3,0.3358968393604847,0.4999999999999998,0.4472135954999579
4327,2.0,0.0,0.5,1.5,7.0,7.0,3.0,7.0,32.0,0.0,3,V161078_stats,"{'node_count': 4, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 2.0, 'k std': 0.0, 'entropy': 0.0, 'density': 0.6666666666666666}",5,1.0,2.0,0.0,0.6666666666666666,0.0,-1.0,0.0
4330,0.0,1.0,0.0,4.0,4.5,5.0,3.0,4.5,46.0,0.0,2,V161078_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666673, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",9,1.0,1.6666666666666667,0.0,0.3333333333333333,0.6084084955066061,0.6666666666666673,0.816496580927726
4331,5.0,2.0,0.0,2.0,3.5,7.0,4.0,5.5,23.0,0.0,3,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",6,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
4350,5.0,1.0,0.0,2.0,7.0,7.0,1.5,6.5,79.0,0.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",4,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4351,0.0,,0.0,,,,,,51.0,0.0,3,V161078_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333333, 'k avg': 1.6, 'k std': 0.5477225575051661, 'entropy': 0.45176138477252686, 'density': 0.4}",6,1.0,1.6,0.0,0.4,0.45176138477252686,0.3333333333333333,0.5477225575051661
4352,2.0,2.0,0.0,5.0,6.0,5.0,2.5,6.5,40.0,0.0,1,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",3,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4353,0.0,,0.0,,,,,,60.0,1.0,1,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",6,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4354,3.0,3.0,0.0,4.0,6.0,6.5,4.0,4.5,68.0,1.0,1,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",4,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4356,2.0,3.0,0.5,4.0,5.5,6.5,2.0,6.5,31.0,0.0,3,V161078_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333341, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",9,1.0,1.6666666666666667,0.0,0.3333333333333333,0.6084084955066061,0.3333333333333341,0.816496580927726
4362,1.0,3.0,0.0,4.5,4.5,5.0,3.5,6.0,51.0,0.0,3,V161078_stats,"{'node_count': 5, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.4, 'disssortativity': 0, 'k avg': 0.8, 'k std': 0.4472135954999579, 'entropy': 0.3358968393604847, 'density': 0.2}",7,0.4,0.8,0.0,0.2,0.3358968393604847,0.0,0.4472135954999579
4371,5.0,2.0,0.0,3.5,6.0,5.5,2.0,6.0,64.0,0.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",3,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4372,0.0,,0.0,,,,,,49.0,0.0,2,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",5,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4375,3.0,2.0,0.0,3.5,4.5,5.0,4.0,7.0,42.0,0.0,3,V161078_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",8,0.75,1.0,0.0,0.3333333333333333,0.8123743703410189,1.0,0.816496580927726
4380,0.0,3.0,0.5,6.5,7.0,4.5,4.0,4.5,78.0,1.0,3,V161078_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",10,1.0,1.6,0.0,0.4,0.6378723516343402,0.6666666666666666,0.8944271909999159
4382,0.0,,0.0,,,,,,48.0,1.0,2,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.5, 'k std': 1.0, 'entropy': 0.4393743703526205, 'density': 0.5}",8,1.0,1.5,0.0,0.5,0.4393743703526205,1.0,1.0
4384,0.0,1.0,0.0,4.0,6.5,6.5,2.5,4.0,88.0,1.0,1,V161078_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",5,1.0,1.6,0.0,0.4,0.6378723516343402,0.6666666666666666,0.8944271909999159
4391,0.0,2.0,0.0,4.5,6.0,6.5,1.5,5.5,47.0,1.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",9,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4397,6.0,1.0,0.0,4.5,7.0,6.5,3.0,2.5,40.0,1.0,3,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",9,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
4398,0.0,2.0,0.5,4.0,6.5,6.0,2.5,4.5,60.0,1.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",8,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
4403,3.0,,0.0,,,,,,56.0,0.0,3,V161078_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",10,1.0,1.6,0.0,0.4,0.6378723516343402,0.6666666666666666,0.8944271909999159
4407,2.0,3.0,1.0,4.0,6.5,6.0,3.5,6.5,56.0,1.0,2,V161078_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.5, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 0.3333333333333333}",11,0.5,1.0,0.0,0.3333333333333333,0.0,-1.0,0.0
4411,1.0,1.0,0.5,2.5,5.5,6.5,2.5,6.5,29.0,0.0,2,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",7,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
